Id,sex,annual_income,monthly_expenses,home_ownership,water_availabity,loan_tenure,loan_installments,loan_amount
3165,F,18000,4200,1,0.5,12,50,8000
3166,F,30000,4800,1,0.5,12,50,8000
3167,F,18000,4000,1,0.5,12,50,8000
3168,F,26000,2000,1,0.5,12,12,5000
3169,M,48000,2400,1,0.5,12,50,5000
3170,F,36000,2300,1,0.5,12,12,5000
3171,M,24000,1500,1,0.5,12,50,5000
3172,M,30000,3250,1,0.5,12,50,5000
3173,M,30000,2000,1,0.5,12,12,5000
3174,M,33000,1800,1,0.5,12,50,5000
3175,M,30000,2200,1,0.5,12,12,5000
3176,F,18000,3600,1,0.5,12,50,8000
3177,F,24000,3000,1,0.5,12,50,8000
3178,M,24000,2600,1,0.5,12,50,5000
3179,M,23000,1800,1,0.5,12,50,5000
3180,M,48000,2500,1,0.5,12,50,5000
3181,F,120000,7000,1,0.5,12,50,5000
3182,F,72000,5000,1,0.5,12,50,5000
3183,M,33000,1800,1,0.5,12,50,5000
3184,M,35000,1900,1,0.5,12,50,5000
3185,F,72000,5000,1,0.5,12,50,5000
3186,M,24000,2300,1,0.5,12,50,5000
3187,F,30000,4900,1,0.5,12,50,8000
3188,M,30000,2300,1,0.5,12,50,5000
3189,F,24000,3500,1,0.5,12,12,7500
3190,M,24000,1500,1,0.5,12,50,5000
3191,F,30000,4200,1,0.5,12,50,8000
3192,F,15000,2500,1,0.5,12,12,7500
3193,M,48000,2500,0,0.5,12,50,5000
3194,M,24000,1800,1,0.5,12,12,5000
3195,F,12000,2500,1,0.5,12,12,7500
3196,M,24000,1700,1,0.5,12,50,5000
3197,F,26000,1900,1,0.5,12,12,5000
3198,F,15000,3000,1,0.5,12,12,7500
3199,M,33000,2600,0,0.5,12,50,5000
3200,F,18000,3500,1,0.5,12,12,7500
3201,F,80400,4000,1,0.5,12,50,7500
3202,M,36000,2100,1,0.5,12,50,5000
3203,F,18000,3000,1,0.5,12,12,7500
3204,M,30000,1400,0,0.5,12,50,5000
3205,F,84000,6100,1,0.5,12,50,7500
3206,F,26000,1800,1,0.5,12,12,5000
3207,F,18000,3000,1,0.5,12,12,7500
3208,M,36000,2300,1,0.5,12,50,5000
3209,F,12000,3000,1,0.5,12,12,7500
3210,F,66000,5000,1,0.5,12,50,7500
3211,F,18000,4000,1,0.5,12,12,7500
3212,M,40000,1300,1,0.5,12,50,5000
3213,M,36000,2300,0,0.5,12,50,5000
3214,M,24000,2000,1,0.5,12,50,5000
3215,M,24000,1300,1,0.5,12,50,5000
3216,F,30000,4600,1,0.5,12,50,8000
3217,F,18000,4200,1,0.5,12,50,8000
3218,F,24000,4300,1,0.5,12,50,8000
3219,F,24000,3200,1,0.5,12,50,8000
3220,F,18000,4600,1,0.5,12,50,5000
3221,F,24000,5000,1,0.5,12,50,5000
3222,F,18000,3000,1,0.5,12,12,7500
3223,F,18000,3000,1,0.5,12,12,7500
3224,F,18000,3000,1,0.5,12,12,12000
3225,F,72000,6000,1,0.5,12,12,5000
3226,F,48000,4000,1,0.5,12,12,5000
3227,F,24000,5000,1,0.5,12,12,7500
3228,F,24000,5000,1,0.5,12,12,12000
3229,F,15000,2000,1,0.5,12,12,7500
3230,F,42000,3500,1,0.5,12,12,5000
3231,F,15000,3000,1,0.5,12,12,7500
3232,F,15000,3000,1,0.5,12,12,12000
3233,F,36000,3000,1,0.5,12,12,5000
3234,F,12000,2500,1,0.5,12,12,7500
3235,F,12000,2500,1,0.5,12,12,12000
3236,F,24000,4000,1,0.5,12,12,7500
3237,F,60000,5000,1,0.5,12,12,5000
3238,F,24000,4500,1,0.5,12,50,5000
3239,F,18000,3000,1,0.5,12,12,7500
3240,F,84000,7000,1,0.5,12,12,5000
3241,F,30000,2500,1,0.5,12,12,5000
3242,F,18000,2000,1,0.5,12,12,7500
3243,F,12000,2000,1,0.5,12,12,7500
3244,F,20000,4000,1,0.5,12,12,7500
3245,F,24000,2000,1,0.5,12,12,5000
3246,F,36000,3500,1,0.5,12,50,5000
3247,F,30000,2500,1,0.5,12,12,5000
3248,F,24000,4200,1,0.5,12,50,5000
3249,F,48000,4000,1,0.5,12,12,5000
3250,F,24000,4300,1,0.5,12,50,8000
3251,F,48000,4000,1,0.5,12,12,5000
3252,F,69600,3000,1,0.5,12,50,7500
3253,F,68400,5000,1,0.5,12,50,7500
3254,F,73200,5400,1,0.5,12,50,7500
3255,F,91200,6500,1,0.5,12,50,7500
3256,F,74400,5800,1,0.5,12,50,7500
3257,F,65000,3000,1,0.5,12,50,7500
3258,F,12000,3000,1,0.5,12,12,5000
3259,F,9600,3300,1,0.5,12,12,5000
3260,F,46000,6000,1,0.5,12,50,5000
3261,F,24000,4000,1,0.5,12,50,5000
3262,F,72000,5000,1,0.5,12,50,5000
3263,M,26000,2000,1,0.5,12,50,5000
3264,M,36000,2100,1,0.5,12,50,5000
3265,M,23000,1700,1,0.5,12,50,5000
3266,M,36000,3000,1,0.5,12,50,5000
3267,M,34000,2300,1,0.5,12,50,5000
3268,F,32000,5000,1,0.5,12,50,5000
3269,M,34000,1500,1,0.5,12,50,5000
3270,M,30000,1600,1,0.5,12,50,5000
3271,M,26000,1800,1,0.5,12,50,5000
3272,F,72000,5000,1,0.5,12,50,5000
3273,F,72000,5000,1,0.5,12,50,5000
3274,F,24000,42000,1,0.5,12,50,5000
3275,F,72000,5000,1,0.5,12,50,5000
3276,F,72000,5000,1,0.5,12,50,5000
3277,F,72000,5000,1,0.5,12,50,5000
3278,F,52000,5000,1,0.5,12,50,5000
3279,F,72000,5000,1,0.5,12,50,5000
3280,F,72000,5000,1,0.5,12,50,5000
3281,F,72000,5000,1,0.5,12,50,5000
3282,F,60000,5000,1,0.5,12,12,5000
3283,F,60000,5000,1,0.5,12,12,5000
3284,F,48000,4000,1,0.5,12,12,5000
3285,F,48000,3500,1,0.5,12,12,5000
3286,F,48000,4000,1,0.5,12,12,5000
3287,F,96000,8000,1,0.5,12,12,5000
3288,F,36000,3000,1,0.5,12,12,5000
3289,F,75600,6300,1,0.5,12,12,5000
3290,F,18000,2500,1,0.5,12,12,5000
3291,F,12000,2000,1,0.5,12,12,5000
3292,F,15000,2500,1,0.5,12,12,5000
3293,F,12000,2000,1,0.5,12,12,5000
3294,F,24000,1500,1,0.5,12,12,5000
3295,F,18000,2000,1,0.5,12,12,5000
3296,F,15000,1200,1,0.5,12,12,5000
3297,F,12000,2500,1,0.5,12,12,5000
3298,F,15000,1500,1,0.5,12,12,5000
3299,F,18000,2500,1,0.5,12,12,5000
3300,F,36000,3000,1,0.5,12,12,5000
3301,F,96000,8000,1,0.5,12,12,5000
3302,F,15000,3000,1,0.5,12,12,5000
3303,F,24000,4000,1,0.5,12,12,5000
3304,F,12000,2000,1,0.5,12,12,5000
3305,F,15000,2500,1,0.5,12,12,5000
3306,F,12000,2000,1,0.5,12,12,5000
3307,F,18000,3000,1,0.5,12,12,5000
3308,F,12000,3000,1,0.5,12,12,5000
3309,F,15000,3000,1,0.5,12,12,5000
3310,F,18000,3000,1,0.5,12,12,5000
3311,F,12000,2000,1,0.5,12,12,5000
3312,F,60000,5000,1,0.5,12,12,5000
3313,F,60000,4000,1,0.5,12,12,5000
3314,F,36000,3000,1,0.5,12,12,5000
3315,F,36000,4500,1,0.5,12,12,5000
3316,F,60000,5000,1,0.5,12,12,5000
3317,F,48000,4000,1,0.5,12,12,5000
3318,F,66000,4000,1,0.5,12,12,5000
3319,F,66000,4000,0,0.5,12,12,5000
3320,F,72000,6000,0,0.5,12,12,5000
3321,F,72000,6000,1,0.5,12,12,5000
3322,F,30000,1800,1,0.5,12,12,5000
3323,F,27000,1700,1,0.5,12,12,5000
3324,F,30000,2000,1,0.5,12,12,5000
3325,F,26000,1600,1,0.5,12,12,5000
3326,M,32000,2000,1,0.5,12,12,7500
3327,M,24000,1500,1,0.5,12,12,5000
3328,F,48000,4000,1,0.5,12,12,5000
3329,F,30000,2000,1,0.5,12,12,5000
3330,M,30000,2200,1,0.5,12,12,5000
3331,F,30000,2200,1,0.5,12,12,5000
3332,F,26000,1700,1,0.5,12,12,5000
3333,F,30000,1500,1,0.5,12,12,5000
3334,F,48000,4000,1,0.5,12,12,5000
3335,F,29000,1800,1,0.5,12,12,5000
3336,F,36000,3000,1,0.5,12,12,5000
3337,F,48000,4000,1,0.5,12,12,5000
3338,F,30000,2000,1,0.5,12,12,5000
3339,F,48000,4000,1,0.5,12,12,5000
3340,F,24000,1800,1,0.5,12,12,5000
3341,F,60000,5000,1,0.5,12,12,5000
3342,F,32000,2100,1,0.5,12,12,5000
3343,F,60000,5000,1,0.5,12,12,5000
3344,F,60000,5000,1,0.5,12,12,5000
3345,F,36000,2300,1,0.5,12,12,5000
3346,F,26000,1600,1,0.5,12,12,5000
3347,F,26000,1700,1,0.5,12,12,5000
3348,F,30000,2200,1,0.5,12,12,7500
3349,M,30000,2000,1,0.5,12,12,5000
3350,F,30000,2000,1,0.5,12,12,5000
3351,F,32000,2200,1,0.5,12,12,5000
3352,F,24000,2000,1,0.5,12,12,7500
3353,M,27000,1800,1,0.5,12,12,5000
3354,F,72000,5000,1,0.5,12,50,5000
3355,F,7200,3000,1,0.5,12,12,5000
3356,F,9600,3300,1,0.5,12,12,5000
3357,F,96000,6000,1,0.5,12,50,5000
3358,F,96000,6000,1,0.5,12,50,5000
3359,F,96000,6000,1,0.5,12,50,5000
3360,F,96000,6000,1,0.5,12,50,5000
3361,F,96000,6000,1,0.5,12,50,5000
3362,F,96000,6000,1,0.5,12,50,5000
3363,F,36000,3000,1,0.5,12,12,5000
3364,F,42000,3500,1,0.5,12,12,5000
3365,F,36000,3000,1,0.5,12,12,5000
3366,F,36000,3000,1,0.5,12,12,5000
3367,F,6000,3200,1,0.5,12,12,5000
3368,F,7200,3100,1,0.5,12,12,5000
3369,F,72000,5000,0,0.5,12,50,5000
3370,F,72000,5000,1,0.5,12,50,5000
3371,F,72000,5000,1,0.5,12,50,5000
3372,F,96000,6000,1,0.5,12,50,5000
3373,F,96000,6000,1,0.5,12,50,5000
3374,F,0,12000,1,0.5,12,12,7000
3375,M,24000,1700,1,0.5,12,12,5000
3376,F,24000,2500,1,0.5,12,12,7000
3377,F,12000,4000,1,0.5,12,12,6000
3378,F,72000,5000,1,0.5,12,50,5000
3379,F,0,6000,1,0.5,12,12,6000
3380,F,3000,2500,1,0.5,12,12,7000
3381,F,0,6000,1,0.5,12,12,6000
3382,F,96000,6000,1,0.5,12,50,5000
3383,F,0,6000,1,0.5,12,12,6000
3384,F,5000,7000,1,0.5,12,12,7000
3385,F,72000,5000,1,0.5,12,50,5000
3386,F,0,5000,1,0.5,12,12,7000
3387,F,0,4000,1,0.5,12,12,7000
3388,M,30000,2000,1,0.5,12,12,5000
3389,F,0,4000,1,0.5,12,12,14000
3390,F,24000,4000,1,0.5,12,12,10000
3391,F,0,3500,1,0.5,12,12,7000
3392,F,96000,6000,1,0.5,12,50,5000
3393,F,96000,6000,1,0.5,12,50,5000
3394,F,96000,6000,1,0.5,12,50,5000
3395,F,60000,4000,1,0.5,12,50,5000
3396,F,6000,2900,1,0.5,12,12,5000
3397,F,4800,3500,1,0.5,12,12,5000
3398,F,7200,2700,1,0.5,12,12,5000
3399,F,9600,3500,1,0.5,12,12,5000
3400,M,30000,2200,1,0.5,12,12,5000
3401,M,36000,2500,1,0.5,12,12,5000
3402,M,36000,2500,1,0.5,12,12,5000
3403,M,30000,2200,1,0.5,12,12,5000
3404,M,26000,1800,1,0.5,12,12,5000
3405,M,24000,1800,1,0.5,12,12,5000
3406,F,32000,2200,1,0.5,12,12,7500
3407,M,24000,1800,1,0.5,12,12,5000
3408,M,20000,1500,1,0.5,12,12,5000
3409,M,30000,2200,1,0.5,12,12,5000
3410,F,24000,1700,1,0.5,12,12,5000
3411,M,48000,3500,1,0.5,12,12,5000
3412,F,18000,1500,1,0.5,12,12,5000
3413,M,42000,3000,1,0.5,12,12,5000
3414,M,36000,2800,0,0.5,12,12,5000
3415,M,48000,3500,0,0.5,12,12,5000
3416,F,8000,3000,1,0.5,12,12,5000
3417,M,24000,3500,1,0.5,12,12,5000
3418,F,8000,3000,1,0.5,12,12,5000
3419,F,8000,3000,1,0.5,12,12,5000
3420,F,8000,3000,1,0.5,12,12,5000
3421,F,24000,3500,0,0.5,12,12,5000
3422,F,30000,3500,1,0.5,12,12,5000
3423,F,8000,3000,1,0.5,12,12,5000
3424,F,8000,3000,1,0.5,12,12,5000
3425,F,6000,3000,1,0.5,12,12,5000
3426,M,72000,5000,1,0.5,12,50,5000
3427,F,36000,4000,0,0.5,12,12,5000
3428,F,36000,2500,1,0.5,12,12,5000
3429,F,42000,3200,1,0.5,12,12,5000
3430,F,14000,3000,1,0.5,12,12,5000
3431,F,36000,3000,1,0.5,12,12,5000
3432,F,14000,3000,1,0.5,12,12,5000
3433,F,48000,3500,1,0.5,12,12,5000
3434,F,60000,5000,1,0.5,12,12,5000
3435,F,48000,4000,1,0.5,12,12,5000
3436,F,24000,2000,1,0.5,12,12,5000
3437,F,54000,4500,1,0.5,12,12,5000
3438,F,36000,3000,1,0.5,12,12,5000
3439,F,48000,4000,1,0.5,12,12,5000
3440,F,42000,3500,1,0.5,12,12,5000
3441,F,10000,3000,1,0.5,12,12,5000
3442,F,10000,3000,1,0.5,12,12,5000
3443,F,10000,3000,1,0.5,12,12,5000
3444,F,12000,3000,1,0.5,12,12,5000
3445,F,10000,3000,1,0.5,12,12,5000
3446,F,10000,3000,1,0.5,12,12,5000
3447,F,60000,4500,0,0.5,12,12,3000
3448,F,60000,60000,1,0.5,12,12,3000
3449,F,91200,7000,1,0.5,12,12,3000
3450,F,57600,57600,1,0.5,12,12,3000
3451,F,72000,60000,1,0.5,12,12,3000
3452,F,15000,4000,0,0.5,12,12,3000
3453,F,24000,4000,1,0.5,12,12,5000
3454,F,24000,4500,0,0.5,12,12,3000
3455,F,60000,60000,1,0.5,12,12,3000
3456,F,48000,4000,1,0.5,12,12,3000
3457,F,60000,5000,1,0.5,12,12,3000
3458,F,24000,6000,1,0.5,12,12,3000
3459,F,60000,60000,1,0.5,12,12,3000
3460,F,0,7000,1,0.5,12,12,3000
3461,F,48000,4000,1,0.5,12,12,3000
3462,F,72000,6000,0,0.5,12,12,3000
3463,F,12000,6000,1,0.5,12,12,3000
3464,F,36000,7000,1,0.5,12,12,3000
3465,F,15000,5000,1,0.5,12,12,3000
3466,F,72000,5000,1,0.5,12,12,3000
3467,F,48000,4000,1,0.5,12,12,3000
3468,F,72000,6000,1,0.5,12,12,3000
3469,F,36000,3000,1,0.5,12,12,3000
3470,F,0,6000,1,0.5,12,12,3000
3471,F,48000,4000,1,0.5,12,12,5000
3472,F,60000,5000,1,0.5,12,12,3000
3473,F,48000,3500,1,0.5,12,12,3000
3474,F,78000,6500,1,0.5,12,12,5000
3475,F,36000,3000,1,0.5,12,12,5000
3476,F,60000,5000,1,0.5,12,12,5000
3477,F,36000,3000,1,0.5,12,12,5000
3478,F,48000,4000,1,0.5,12,12,5000
3479,F,24000,3500,1,0.5,12,12,5000
3480,F,18000,4000,0,0.5,12,12,5000
3481,F,42000,3500,1,0.5,12,12,5000
3482,F,60000,5000,1,0.5,12,12,5000
3483,F,18000,3500,0,0.5,12,12,5000
3484,F,72000,6000,1,0.5,12,12,5000
3485,F,36000,10000,1,0.5,12,12,3000
3486,F,36000,6000,1,0.5,12,12,3000
3487,F,24000,5000,1,0.5,12,12,3000
3488,F,0,5500,1,0.5,12,12,3000
3489,M,48000,3500,0,0.5,12,12,5000
3490,M,36000,5000,1,0.5,12,12,5000
3491,F,36000,3000,1,0.5,12,12,5000
3492,F,24000,2500,1,0.5,12,12,5000
3493,F,36000,4000,1,0.5,12,12,5000
3494,F,24000,2500,1,0.5,12,12,5000
3495,M,48000,4000,1,0.5,12,12,5000
3496,F,12000,1500,1,0.5,12,12,5000
3497,F,24000,3000,1,0.5,12,12,5000
3498,F,27000,3500,1,0.5,12,12,5000
3499,F,30000,3500,1,0.5,12,12,5000
3500,F,18000,2500,1,0.5,12,12,5000
3501,F,20000,3500,1,0.5,12,12,5000
3502,F,24000,3500,1,0.5,12,12,5000
3503,F,30000,50000,1,0.5,12,12,5000
3504,F,24000,3000,1,0.5,12,12,5000
3505,F,36000,4500,1,0.5,12,12,5000
3506,F,24000,2500,1,0.5,12,12,5000
3507,F,24000,3500,1,0.5,12,12,5000
3508,F,24000,2000,1,0.5,12,12,5000
3509,F,36000,4500,1,0.5,12,12,5000
3510,F,24000,3500,1,0.5,12,12,5000
3511,F,36000,4500,1,0.5,12,12,5000
3512,F,24000,4500,1,0.5,12,12,5000
3513,F,36000,4500,1,0.5,12,12,5000
3514,F,42000,3500,1,0.5,12,12,5000
3515,F,42000,3500,1,0.5,12,12,5000
3516,F,96000,8000,1,0.5,12,12,5000
3517,F,66000,5500,1,0.5,12,12,5000
3518,F,42000,3500,1,0.5,12,12,5000
3519,F,36000,3000,1,0.5,12,12,5000
3520,F,66000,6600,1,0.5,12,12,5000
3521,F,24000,2000,1,0.5,12,12,5000
3522,F,36000,3000,1,0.5,12,12,5000
3523,F,84000,7000,1,0.5,12,12,5000
3524,M,48000,3500,0,0.5,12,12,5000
3525,M,42000,3500,1,0.5,12,12,5000
3526,M,36000,4000,1,0.5,12,12,5000
3527,F,19000,3800,1,0.5,12,12,5000
3528,M,48000,5000,0,0.5,12,12,5000
3529,F,8900,3000,1,0.5,12,12,5000
3530,M,36000,5000,1,0.5,12,12,5000
3531,F,3300,3000,1,0.5,12,12,5000
3532,M,42000,3000,1,0.5,12,12,5000
3533,M,42000,3500,1,0.5,12,12,5000
3534,F,18000,3800,1,0.5,12,12,5000
3535,F,20000,4000,1,0.5,12,12,5000
3536,F,20000,4000,1,0.5,12,12,5000
3537,F,18000,3600,1,0.5,12,12,5000
3538,F,18000,3000,1,0.5,12,12,5000
3539,F,18000,4800,1,0.5,12,12,5000
3540,F,18000,4000,1,0.5,12,12,5000
3541,F,20000,4000,1,0.5,12,12,5000
3542,F,18000,3800,1,0.5,12,12,5000
3543,M,48000,3500,0,0.5,12,12,5000
3544,F,3600,3000,1,0.5,12,12,5000
3545,M,48000,3500,0,0.5,12,12,5000
3546,F,2800,3000,1,0.5,12,12,5000
3547,F,8000,3000,1,0.5,12,12,5000
3548,F,4200,3000,1,0.5,12,12,5000
3549,F,19000,3500,1,0.5,12,12,5000
3550,F,19000,4000,1,0.5,12,12,5000
3551,M,42000,3500,0,0.5,12,12,5000
3552,F,18000,3500,1,0.5,12,12,5000
3553,F,18000,3700,1,0.5,12,12,5000
3554,M,45000,3500,0,0.5,12,12,5000
3555,F,7200,3000,1,0.5,12,12,5000
3556,F,6000,3100,1,0.5,12,12,5000
3557,F,18000,3500,1,0.5,12,12,5000
3558,F,7200,3200,1,0.5,12,12,5000
3559,M,45000,3500,0,0.5,12,12,5000
3560,F,19000,3900,1,0.5,12,12,5000
3561,F,18000,3600,1,0.5,12,12,5000
3562,F,4800,3300,1,0.5,12,12,5000
3563,F,18000,4200,1,0.5,12,12,5000
3564,F,9600,3000,1,0.5,12,12,5000
3565,F,18000,4500,1,0.5,12,12,5000
3566,F,20000,4000,1,0.5,12,12,5000
3567,F,6000,3000,1,0.5,12,12,5000
3568,F,19000,4000,1,0.5,12,12,5000
3569,F,8400,3600,1,0.5,12,12,5000
3570,F,10800,3400,1,0.5,12,12,5000
3571,F,12000,3500,1,0.5,12,12,5000
3572,F,6000,2500,1,0.5,12,12,5000
3573,F,4800,3500,1,0.5,12,12,5000
3574,F,7200,3200,1,0.5,12,12,5000
3575,M,40000,2500,1,0.5,12,12,5000
3576,F,18000,3600,1,0.5,12,12,5000
3577,F,18000,4000,1,0.5,12,12,5000
3578,F,19000,4000,1,0.5,12,12,5000
3579,F,19000,5200,1,0.5,12,12,5000
3580,M,48000,3500,1,0.5,12,12,5000
3581,F,19000,3800,1,0.5,12,12,5000
3582,F,19000,3600,1,0.5,12,12,5000
3583,F,20000,3800,1,0.5,12,12,5000
3584,F,19000,3600,1,0.5,12,12,5000
3585,F,18000,4500,1,0.5,12,12,5000
3586,F,7200,3000,1,0.5,12,12,5000
3587,F,6000,2500,1,0.5,12,12,5000
3588,F,4800,3600,1,0.5,12,12,5000
3589,F,6000,3400,1,0.5,12,12,5000
3590,F,8400,3500,1,0.5,12,12,5000
3591,F,7200,3200,1,0.5,12,12,5000
3592,F,12000,3000,1,0.5,12,12,5000
3593,M,42000,3000,1,0.5,12,12,5000
3594,M,45000,3500,1,0.5,12,12,5000
3595,M,36000,3400,1,0.5,12,12,5000
3596,M,45000,3000,1,0.5,12,12,5000
3597,M,44000,3200,1,0.5,12,12,5000
3598,M,40000,3000,0,0.5,12,12,5000
3599,F,8400,3500,1,0.5,12,12,5000
3600,M,40000,3000,1,0.5,12,12,5000
3601,M,36000,3000,0,0.5,12,12,5000
3602,F,3000,3000,1,0.5,12,12,5000
3603,F,12000,3600,1,0.5,12,12,5000
3604,F,2800,3000,1,0.5,12,12,5000
3605,F,9600,3800,1,0.5,12,12,5000
3606,F,12000,3200,1,0.5,12,12,5000
3607,F,12000,3500,1,0.5,12,12,5000
3608,F,6000,3200,1,0.5,12,12,5000
3609,F,9600,3700,1,0.5,12,12,5000
3610,F,10800,3500,1,0.5,12,12,5000
3611,F,12000,3500,1,0.5,12,12,5000
3612,F,7200,3300,1,0.5,12,12,5000
3613,F,8400,3400,1,0.5,12,12,5000
3614,F,12000,3000,1,0.5,12,12,5000
3615,F,12000,2500,1,0.5,12,12,5000
3616,F,12000,3000,1,0.5,12,12,5000
3617,F,12000,2500,1,0.5,12,12,5000
3618,F,12000,3500,1,0.5,12,12,5000
3619,F,14400,3500,1,0.5,12,12,5000
3620,F,7200,3200,1,0.5,12,12,5000
3621,F,6000,3300,1,0.5,12,12,5000
3622,F,15000,2000,1,0.5,12,12,5000
3623,F,24000,2500,1,0.5,12,12,5000
3624,F,12000,3000,1,0.5,12,12,5000
3625,F,12000,2000,1,0.5,12,12,5000
3626,F,12000,2500,1,0.5,12,12,5000
3627,F,15000,2500,1,0.5,12,12,5000
3628,F,30000,5000,1,0.5,12,50,5000
3629,F,24000,3500,1,0.5,12,50,5000
3630,F,2500,3000,1,0.5,12,12,5000
3631,F,2200,3000,1,0.5,12,12,5000
3632,F,24000,4000,1,0.5,12,50,5000
3633,F,3800,3000,1,0.5,12,12,5000
3634,F,2400,3000,1,0.5,12,12,5000
3635,F,3900,3000,1,0.5,12,12,5000
3636,F,2200,3000,1,0.5,12,12,5000
3637,F,3200,3000,1,0.5,12,12,5000
3638,F,10000,3000,1,0.5,12,12,5000
3639,F,2600,3000,1,0.5,12,12,5000
3640,F,10000,3000,1,0.5,12,12,5000
3641,F,24000,3500,1,0.5,12,50,5000
3642,F,18000,3000,1,0.5,12,50,5000
3643,F,18000,3000,1,0.5,12,50,5000
3644,F,24000,4000,1,0.5,12,50,5000
3645,F,18000,3000,1,0.5,12,50,5000
3646,F,18000,3700,1,0.5,12,50,8000
3647,F,14400,3400,1,0.5,12,50,8000
3648,F,18000,5000,1,0.5,12,50,8000
3649,F,18000,4000,1,0.5,12,50,8000
3650,F,24000,5000,1,0.5,12,50,8000
3651,F,12000,4000,1,0.5,12,50,8000
3652,F,12000,12000,1,0.5,12,50,8000
3653,F,18000,4500,1,0.5,12,50,8000
3654,F,14400,3800,1,0.5,12,50,8000
3655,F,15600,4000,1,0.5,12,50,8000
3656,F,18000,4000,1,0.5,12,50,8000
3657,F,14400,3900,1,0.5,12,50,8000
3658,F,18000,4000,1,0.5,12,50,8000
3659,F,18000,4000,1,0.5,12,50,8000
3660,F,72000,5000,1,0.5,12,50,5000
3661,F,88800,6800,1,0.5,12,50,7500
3662,F,76800,5600,1,0.5,12,50,7500
3663,F,60000,5000,1,0.5,12,50,5000
3664,F,12000,4000,1,0.5,12,50,5000
3665,F,12000,3800,1,0.5,12,50,8000
3666,F,14400,4000,1,0.5,12,50,8000
3667,F,14400,4700,1,0.5,12,50,8000
3668,F,14400,4200,1,0.5,12,50,8000
3669,F,68400,5000,1,0.5,12,50,7500
3670,F,76800,5500,1,0.5,12,50,7500
3671,F,90000,6900,1,0.5,12,50,7500
3672,F,18000,1100,1,0.5,12,12,5000
3673,F,91200,7000,1,0.5,12,50,7500
3674,F,18000,1200,1,0.5,12,12,5000
3675,F,18000,1200,1,0.5,12,12,5000
3676,F,24000,1700,1,0.5,12,12,5000
3677,F,24000,1800,1,0.5,12,12,5000
3678,F,18000,1200,1,0.5,12,12,5000
3679,M,24000,1600,1,0.5,12,12,5000
3680,F,24000,1600,1,0.5,12,12,5000
3681,F,24000,1800,1,0.5,12,12,5000
3682,F,28000,2000,1,0.5,12,12,5000
3683,M,30000,1800,1,0.5,12,12,5000
3684,F,30000,1800,1,0.5,12,12,5000
3685,F,20000,1400,1,0.5,12,12,5000
3686,M,30000,1800,1,0.5,12,12,5000
3687,F,18000,1200,1,0.5,12,12,5000
3688,F,24000,1600,1,0.5,12,12,5000
3689,M,28000,1700,1,0.5,12,12,5000
3690,F,30000,1800,1,0.5,12,12,5000
3691,F,24000,1800,1,0.5,12,12,5000
3692,F,24000,1700,1,0.5,12,12,5000
3693,F,36000,2100,1,0.5,12,12,5000
3694,F,30000,2000,1,0.5,12,12,5000
3695,F,10000,1900,1,0.5,12,12,5000
3696,M,36000,2500,1,0.5,12,12,5000
3697,F,36000,2100,1,0.5,12,12,5000
3698,F,30000,2300,1,0.5,12,12,5000
3699,F,26400,1900,1,0.5,12,12,5000
3700,F,24000,2000,1,0.5,12,12,5000
3701,F,14400,3700,1,0.5,12,50,8000
3702,F,84000,6000,1,0.5,12,50,5000
3703,F,12000,4000,1,0.5,12,50,5000
3704,F,18000,4000,1,0.5,12,50,5000
3705,F,60000,4000,1,0.5,12,50,5000
3706,F,72000,5000,1,0.5,12,50,5000
3707,F,72000,5000,1,0.5,12,50,5000
3708,F,72000,5000,1,0.5,12,50,5000
3709,F,72000,5000,1,0.5,12,50,5000
3710,F,72000,5000,1,0.5,12,50,5000
3711,F,2300,3000,1,0.5,12,12,5000
3712,F,2900,3000,1,0.5,12,12,5000
3713,F,3600,3000,1,0.5,12,12,5000
3714,F,8000,3000,1,0.5,12,12,5000
3715,F,7000,3000,1,0.5,12,12,5000
3716,F,2500,3000,1,0.5,12,12,5000
3717,F,84000,6000,1,0.5,12,50,5000
3718,F,2100,3000,1,0.5,12,12,5000
3719,F,3200,3000,1,0.5,12,12,5000
3720,F,84000,6000,1,0.5,12,50,5000
3721,F,4200,3000,1,0.5,12,12,5000
3722,F,72000,5000,1,0.5,12,50,5000
3723,F,72000,5000,1,0.5,12,50,5000
3724,F,12000,4000,1,0.5,12,50,5000
3725,F,30000,4500,1,0.5,12,50,5000
3726,F,18000,3000,1,0.5,12,50,5000
3727,F,18000,4000,1,0.5,12,50,5000
3728,F,72000,5000,1,0.5,12,50,5000
3729,F,84000,6000,1,0.5,12,50,5000
3730,F,72000,5000,1,0.5,12,50,5000
3731,F,72000,5000,1,0.5,12,50,5000
3732,F,72000,5000,1,0.5,12,50,5000
3733,F,24000,4000,1,0.5,12,50,5000
3734,F,24000,4300,1,0.5,12,50,5000
3735,F,72000,5000,1,0.5,12,50,5000
3736,F,24000,3500,1,0.5,12,50,5000
3737,F,24000,4000,1,0.5,12,50,5000
3738,F,72000,5000,1,0.5,12,50,5000
3739,F,12000,4400,1,0.5,12,50,5000
3740,F,2800,3000,1,0.5,12,12,5000
3741,F,10000,3000,1,0.5,12,12,5000
3742,F,7200,3200,1,0.5,12,12,5000
3743,F,1400,3000,1,0.5,12,12,5000
3744,F,72000,5000,1,0.5,12,50,5000
3745,F,9600,3300,1,0.5,12,12,5000
